topic,timestamp,timestamp_ns,panda_joint1_position,panda_joint1_velocity,panda_joint1_effort,panda_joint2_position,panda_joint2_velocity,panda_joint2_effort,panda_joint3_position,panda_joint3_velocity,panda_joint3_effort,panda_joint4_position,panda_joint4_velocity,panda_joint4_effort,panda_joint5_position,panda_joint5_velocity,panda_joint5_effort,panda_joint6_position,panda_joint6_velocity,panda_joint6_effort,panda_joint7_position,panda_joint7_velocity,panda_joint7_effort,panda_finger_joint1_position,panda_finger_joint1_velocity,panda_finger_joint1_effort,panda_finger_joint2_position,panda_finger_joint2_velocity,panda_finger_joint2_effort
states,52053,852714819,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52053,869381487,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52053,886048154,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52053,902714822,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52053,919381489,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52053,936048157,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52053,952714825,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52053,969381492,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52053,986048160,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,2714827,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,19381495,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,36048162,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,52714830,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,69381497,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,86048165,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,102714832,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,119381500,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,136048167,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,152714835,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,169381503,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,186048170,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,202714838,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,219381505,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,236048173,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,252714840,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,269381508,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,286048175,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,302714843,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,319381510,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,336048178,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,352714845,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,369381513,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,386048180,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,402714848,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,419381516,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,436048183,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,452714851,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,469381518,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,486048186,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,502714853,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,519381521,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,536048188,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,552714856,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,569381523,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,586048191,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,602714858,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,619381526,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,636048194,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,652714861,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,669381529,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,686048196,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,702714864,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,719381531,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,736048199,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,752714866,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,769381534,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,786048201,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,802714869,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,819381536,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,836048204,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,852714871,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,869381539,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,886048207,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,902714874,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,919381542,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,936048209,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,952714877,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,969381544,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52054,986048212,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,2714879,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,19381547,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,36048214,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,52714882,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,69381549,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,86048217,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,102714885,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,119381552,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,136048220,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,152714887,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,169381555,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,186048222,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,202714890,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,219381557,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,236048225,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,252714892,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,269381560,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,286048227,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,302714895,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,319381562,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,336048230,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,352714898,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,369381565,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,386048233,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,402714900,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,419381568,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,436048235,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,452714903,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,469381570,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,486048238,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,502714905,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,519381573,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
states,52055,536048240,0.012,0.0,0.0,-0.5697,-0.0071,-6.908,0.0,0.0,0.0,-2.8104,0.0076,19.1588,0.0,0.0,0.0,3.0367,0.0016,1.1856,0.7514,0.0567,0.0,0.04,0.0,0.0034,0.04,0.0,-0.0034
