topic,timestamp,timestamp_ns,panda_joint1_position,panda_joint1_velocity,panda_joint1_effort,panda_joint2_position,panda_joint2_velocity,panda_joint2_effort,panda_joint3_position,panda_joint3_velocity,panda_joint3_effort,panda_joint4_position,panda_joint4_velocity,panda_joint4_effort,panda_joint5_position,panda_joint5_velocity,panda_joint5_effort,panda_joint6_position,panda_joint6_velocity,panda_joint6_effort,panda_joint7_position,panda_joint7_velocity,panda_joint7_effort,panda_finger_joint1_position,panda_finger_joint1_velocity,panda_finger_joint1_effort,panda_finger_joint2_position,panda_finger_joint2_velocity,panda_finger_joint2_effort
states,10,916667236,-0.2497,0.1185,0.031,-1.4028,0.0975,-312.3513,-0.2667,0.0434,1009.8839,-2.6084,0.2202,3545.9822,-0.25,-0.0001,0.027,1.35,-0.0004,1.0266,0.8492,0.0013,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,933333903,-0.2497,0.1185,0.008,-1.4028,0.0975,-312.4494,-0.2667,0.0434,1009.8706,-2.6084,0.2203,3546.0874,-0.25,-0.0001,0.027,1.35,-0.0004,1.0266,0.8492,0.0013,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,950000571,-0.2497,0.1185,-0.0103,-1.4028,0.0975,-312.5292,-0.2667,0.0434,1009.8574,-2.6084,0.2203,3546.1646,-0.25,-0.0001,0.027,1.35,-0.0004,1.0266,0.8492,0.0012,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,966667238,-0.2497,0.1185,-0.0215,-1.4028,0.0975,-312.5848,-0.2667,0.0434,1009.8486,-2.6084,0.2203,3546.2314,-0.25,-0.0001,0.027,1.35,-0.0003,1.0266,0.8493,0.0012,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,10,983333906,-0.2497,0.1184,-0.0283,-1.4028,0.0975,-312.6201,-0.2667,0.0434,1009.8409,-2.6084,0.2203,3546.2476,-0.25,-0.0001,0.027,1.35,-0.0003,1.0266,0.8493,0.0012,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
command,10,983333906,-0.25,,,-1.41,,,-0.25,,,-2.55,,,-0.25,,,1.35,,,0.8500000000000001,,,0.15000000000000002,,,0.15000000000000002,,
states,11,573,-0.2497,0.1184,-0.0271,-1.4028,0.0974,-312.6253,-0.2667,0.0434,1009.8391,-2.6084,0.2203,3546.2542,-0.25,-0.0001,0.027,1.35,-0.0003,1.0266,0.8493,0.0011,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,16667241,-0.2497,0.1184,-0.0197,-1.4028,0.0974,-312.6078,-0.2667,0.0434,1009.8431,-2.6084,0.2204,3546.2517,-0.25,-0.0001,0.027,1.35,-0.0002,1.0266,0.8493,0.0011,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,33333908,-0.2497,0.1184,-0.0134,-1.4028,0.0974,-312.5909,-0.2667,0.0434,1009.8452,-2.6084,0.2204,3546.248,-0.25,-0.0001,0.027,1.35,-0.0002,1.0266,0.8493,0.0011,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,50000576,-0.2497,0.1184,-0.0049,-1.4028,0.0974,-312.5658,-0.2667,0.0434,1009.8524,-2.6084,0.2204,3546.2168,-0.25,-0.0001,0.027,1.35,-0.0002,1.0266,0.8494,0.001,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,66667243,-0.2497,0.1184,0.0067,-1.4028,0.0974,-312.5277,-0.2667,0.0434,1009.8599,-2.6084,0.2204,3546.1321,-0.25,-0.0001,0.027,1.35,-0.0002,1.0265,0.8494,0.001,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,83333911,-0.2497,0.1183,0.021,-1.4028,0.0974,-312.4744,-0.2667,0.0434,1009.8643,-2.6084,0.2204,3546.0703,-0.25,-0.0001,0.027,1.35,-0.0002,1.0265,0.8494,0.001,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,100000578,-0.2497,0.1183,0.0362,-1.4028,0.0974,-312.4147,-0.2667,0.0434,1009.8663,-2.6084,0.2205,3546.0051,-0.25,-0.0001,0.027,1.35,-0.0001,1.0265,0.8494,0.001,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,116667246,-0.2497,0.1183,0.0521,-1.4028,0.0974,-312.3542,-0.2667,0.0434,1009.8709,-2.6084,0.2205,3545.937,-0.25,-0.0001,0.027,1.35,-0.0001,1.0265,0.8494,0.0009,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,133333913,-0.2497,0.1183,0.065,-1.4028,0.0974,-312.3036,-0.2667,0.0434,1009.8742,-2.6084,0.2205,3545.8708,-0.25,-0.0001,0.027,1.35,-0.0001,1.0265,0.8494,0.0009,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,150000581,-0.2497,0.1183,0.0784,-1.4028,0.0974,-312.2493,-0.2667,0.0434,1009.8762,-2.6084,0.2205,3545.8198,-0.25,-0.0001,0.027,1.35,-0.0001,1.0265,0.8495,0.0009,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,166667249,-0.2497,0.1183,0.0875,-1.4028,0.0974,-312.2098,-0.2667,0.0434,1009.8815,-2.6084,0.2205,3545.7734,-0.25,-0.0001,0.027,1.35,-0.0001,1.0265,0.8495,0.0009,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,183333916,-0.2497,0.1183,0.0943,-1.4028,0.0974,-312.1785,-0.2667,0.0434,1009.8843,-2.6084,0.2204,3545.7356,-0.25,-0.0001,0.027,1.35,-0.0001,1.0265,0.8495,0.0008,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,200000584,-0.2497,0.1183,0.0999,-1.4028,0.0974,-312.1574,-0.2667,0.0434,1009.8852,-2.6084,0.2204,3545.718,-0.25,-0.0001,0.027,1.35,-0.0001,1.0265,0.8495,0.0008,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,216667251,-0.2497,0.1184,0.1017,-1.4028,0.0974,-312.1437,-0.2667,0.0434,1009.8849,-2.6084,0.2204,3545.7136,-0.25,-0.0001,0.027,1.35,-0.0001,1.0265,0.8495,0.0008,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,233333919,-0.2497,0.1184,0.1036,-1.4028,0.0974,-312.1337,-0.2667,0.0434,1009.886,-2.6084,0.2204,3545.7097,-0.25,-0.0001,0.027,1.3499,-0.0001,1.0265,0.8495,0.0008,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,250000586,-0.2497,0.1184,0.0993,-1.4028,0.0974,-312.149,-0.2667,0.0434,1009.8881,-2.6084,0.2204,3545.7019,-0.25,-0.0001,0.027,1.3499,-0.0001,1.0265,0.8495,0.0007,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,266667254,-0.2497,0.1184,0.0948,-1.4028,0.0974,-312.1643,-0.2667,0.0434,1009.8894,-2.6084,0.2204,3545.7048,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8495,0.0007,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,283333921,-0.2497,0.1184,0.0911,-1.4028,0.0974,-312.1782,-0.2667,0.0434,1009.89,-2.6084,0.2204,3545.7356,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8496,0.0007,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,300000589,-0.2497,0.1184,0.0851,-1.4028,0.0974,-312.2006,-0.2667,0.0434,1009.8903,-2.6084,0.2204,3545.7578,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8496,0.0007,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,316667256,-0.2497,0.1184,0.0796,-1.4028,0.0974,-312.2204,-0.2667,0.0434,1009.8893,-2.6084,0.2204,3545.7874,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8496,0.0007,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,333333924,-0.2497,0.1184,0.0758,-1.4028,0.0974,-312.2361,-0.2667,0.0434,1009.8882,-2.6084,0.2204,3545.812,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8496,0.0007,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,350000591,-0.2497,0.1184,0.0724,-1.4028,0.0974,-312.2506,-0.2667,0.0434,1009.8857,-2.6084,0.2204,3545.8289,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8496,0.0006,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,366667259,-0.2497,0.1184,0.0679,-1.4028,0.0974,-312.2691,-0.2667,0.0434,1009.8873,-2.6084,0.2204,3545.8562,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8496,0.0006,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,383333927,-0.2497,0.1184,0.0652,-1.4028,0.0974,-312.2803,-0.2667,0.0434,1009.8856,-2.6084,0.2204,3545.8645,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8496,0.0006,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,400000594,-0.2497,0.1184,0.0636,-1.4028,0.0974,-312.2876,-0.2667,0.0434,1009.8829,-2.6084,0.2204,3545.8711,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8496,0.0006,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,416667262,-0.2497,0.1184,0.0613,-1.4028,0.0974,-312.2971,-0.2667,0.0434,1009.881,-2.6084,0.2204,3545.8762,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8496,0.0006,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,433333929,-0.2497,0.1184,0.0605,-1.4028,0.0974,-312.3004,-0.2667,0.0434,1009.8819,-2.6084,0.2204,3545.8828,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8497,0.0005,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,450000597,-0.2497,0.1184,0.0602,-1.4028,0.0974,-312.3049,-0.2667,0.0434,1009.8808,-2.6084,0.2204,3545.8884,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8497,0.0005,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,466667264,-0.2497,0.1184,0.0605,-1.4028,0.0974,-312.3027,-0.2667,0.0434,1009.8779,-2.6084,0.2204,3545.8794,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8497,0.0005,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,483333932,-0.2497,0.1184,0.0621,-1.4028,0.0974,-312.2973,-0.2667,0.0434,1009.8765,-2.6084,0.2204,3545.8733,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8497,0.0005,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,500000599,-0.2497,0.1184,0.0647,-1.4028,0.0974,-312.287,-0.2667,0.0434,1009.877,-2.6084,0.2204,3545.8689,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8497,0.0005,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
command,11,500000599,-0.25,,,-1.41,,,-0.25,,,-2.55,,,-0.25,,,1.35,,,0.8500000000000001,,,0.15000000000000002,,,0.15000000000000002,,
states,11,516667267,-0.2497,0.1184,0.0667,-1.4028,0.0974,-312.2776,-0.2667,0.0434,1009.8766,-2.6084,0.2204,3545.8621,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8497,0.0005,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,533333934,-0.2497,0.1184,0.0685,-1.4028,0.0974,-312.2713,-0.2667,0.0434,1009.8777,-2.6084,0.2204,3545.8574,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8497,0.0005,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,550000602,-0.2497,0.1184,0.0699,-1.4028,0.0974,-312.2663,-0.2667,0.0434,1009.8777,-2.6084,0.2204,3545.8528,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8497,0.0005,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,566667269,-0.2497,0.1184,0.0709,-1.4028,0.0974,-312.2628,-0.2667,0.0434,1009.879,-2.6084,0.2204,3545.8484,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8497,0.0004,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,583333937,-0.2497,0.1184,0.0707,-1.4028,0.0974,-312.2636,-0.2667,0.0434,1009.8782,-2.6084,0.2204,3545.8457,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8497,0.0004,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,600000604,-0.2497,0.1184,0.0712,-1.4028,0.0974,-312.2608,-0.2667,0.0434,1009.8802,-2.6084,0.2204,3545.8315,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8497,0.0004,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,616667272,-0.2497,0.1184,0.0728,-1.4028,0.0974,-312.2549,-0.2667,0.0434,1009.8803,-2.6084,0.2204,3545.8347,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8497,0.0004,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,633333940,-0.2497,0.1184,0.0723,-1.4028,0.0974,-312.2567,-0.2667,0.0434,1009.8807,-2.6084,0.2204,3545.8345,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8497,0.0004,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,650000607,-0.2497,0.1184,0.0721,-1.4028,0.0974,-312.2579,-0.2667,0.0434,1009.8812,-2.6084,0.2204,3545.8367,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0004,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,666667275,-0.2497,0.1184,0.072,-1.4028,0.0974,-312.2587,-0.2667,0.0434,1009.8814,-2.6084,0.2204,3545.8369,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0004,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,683333942,-0.2497,0.1184,0.0716,-1.4028,0.0974,-312.2601,-0.2667,0.0434,1009.8807,-2.6084,0.2204,3545.8372,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0004,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,700000610,-0.2497,0.1184,0.0712,-1.4028,0.0974,-312.2609,-0.2667,0.0434,1009.8811,-2.6084,0.2204,3545.8379,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0003,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,716667277,-0.2497,0.1184,0.0711,-1.4028,0.0974,-312.2617,-0.2667,0.0434,1009.8811,-2.6084,0.2204,3545.8389,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0003,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,733333945,-0.2497,0.1184,0.0709,-1.4028,0.0974,-312.262,-0.2667,0.0434,1009.8809,-2.6084,0.2204,3545.8394,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0003,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,750000612,-0.2497,0.1184,0.0709,-1.4028,0.0974,-312.2625,-0.2667,0.0434,1009.8815,-2.6084,0.2204,3545.8401,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0003,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,766667280,-0.2497,0.1184,0.0707,-1.4028,0.0974,-312.2629,-0.2667,0.0434,1009.8807,-2.6084,0.2204,3545.8403,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0003,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,783333947,-0.2497,0.1184,0.0708,-1.4028,0.0974,-312.2628,-0.2667,0.0434,1009.8806,-2.6084,0.2204,3545.8411,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0003,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,800000615,-0.2497,0.1184,0.0707,-1.4028,0.0974,-312.2632,-0.2667,0.0434,1009.88,-2.6084,0.2204,3545.8413,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0003,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,816667282,-0.2497,0.1184,0.0707,-1.4028,0.0974,-312.2628,-0.2667,0.0434,1009.8807,-2.6084,0.2204,3545.8413,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0003,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,833333950,-0.2497,0.1184,0.0705,-1.4028,0.0974,-312.2637,-0.2667,0.0434,1009.8807,-2.6084,0.2204,3545.8413,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0003,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,850000618,-0.2497,0.1184,0.0706,-1.4028,0.0974,-312.2635,-0.2667,0.0434,1009.8801,-2.6084,0.2204,3545.8413,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0003,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,866667285,-0.2497,0.1184,0.0706,-1.4028,0.0974,-312.2633,-0.2667,0.0434,1009.8804,-2.6084,0.2204,3545.8418,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0003,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,883333953,-0.2497,0.1184,0.0706,-1.4028,0.0974,-312.2635,-0.2667,0.0434,1009.8801,-2.6084,0.2204,3545.8416,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0003,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,900000620,-0.2497,0.1184,0.0705,-1.4028,0.0974,-312.2633,-0.2667,0.0434,1009.8799,-2.6084,0.2204,3545.8416,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0002,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,916667288,-0.2497,0.1184,0.0702,-1.4028,0.0974,-312.2649,-0.2667,0.0434,1009.8804,-2.6084,0.2204,3545.8411,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0002,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,933333955,-0.2497,0.1184,0.0704,-1.4028,0.0974,-312.2642,-0.2667,0.0434,1009.8803,-2.6084,0.2204,3545.8416,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0002,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,950000623,-0.2497,0.1184,0.0705,-1.4028,0.0974,-312.2638,-0.2667,0.0434,1009.8803,-2.6084,0.2204,3545.8413,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0002,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,966667290,-0.2497,0.1184,0.0706,-1.4028,0.0974,-312.2635,-0.2667,0.0434,1009.8803,-2.6084,0.2204,3545.8416,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8498,0.0002,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,11,983333958,-0.2497,0.1184,0.0705,-1.4028,0.0974,-312.2638,-0.2667,0.0434,1009.8802,-2.6084,0.2204,3545.8416,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8499,0.0002,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,12,625,-0.2497,0.1184,0.0707,-1.4028,0.0974,-312.2632,-0.2667,0.0434,1009.8802,-2.6084,0.2204,3545.8408,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8499,0.0002,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,12,16667293,-0.2497,0.1184,0.0706,-1.4028,0.0974,-312.2637,-0.2667,0.0434,1009.8803,-2.6084,0.2204,3545.8416,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8499,0.0002,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,12,33333960,-0.2497,0.1184,0.0705,-1.4028,0.0974,-312.2641,-0.2667,0.0434,1009.88,-2.6084,0.2204,3545.8408,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8499,0.0002,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
command,12,33333960,0.25,,,-0.9099999999999999,,,0.25,,,-2.05,,,0.25,,,1.85,,,1.35,,,0.65,,,0.65,,
states,12,50000628,-0.2497,0.1184,0.0705,-1.4028,0.0974,-312.2636,-0.2667,0.0434,1009.8803,-2.6084,0.2204,3545.8408,-0.25,-0.0001,0.027,1.3499,0.0,1.0265,0.8499,0.0002,0.0,0.04,0.0,-0.0051,0.04,0.0,0.0051
states,12,66667295,-0.1392,7.8146,2107.1663,-1.4102,-0.6456,5732.6646,-0.2682,-0.1463,5730.1685,-2.5919,1.0867,4827.5732,-0.1857,3.6381,7.1785,1.3898,2.3015,7.5902,0.8635,0.8122,-0.1483,0.04,0.0,-1.375,0.04,0.0,1.4567
states,12,83333963,-0.0571,6.1676,1698.6851,-1.3887,1.0978,5613.1816,-0.259,0.5088,5683.7964,-2.5611,1.9627,5004.6494,-0.1292,3.1667,-0.731,1.4266,2.1177,2.0194,0.8768,0.7896,0.0398,0.04,0.0762,0.1019,0.04,0.0357,-0.1164
states,12,100000631,0.0019,4.9811,1658.5966,-1.3395,2.752,5506.2207,-0.2437,0.8625,5638.123,-2.5153,2.8961,5136.9731,-0.0801,2.7566,-0.3505,1.4604,1.9486,2.419,0.8898,0.7677,0.0108,0.04,0.0422,-0.0095,0.04,0.0225,-0.0911
states,12,116667298,0.043,4.156,1670.2892,-1.2665,4.2336,5419.6206,-0.2252,1.0047,5586.8872,-2.4534,3.9284,5228.4966,-0.0374,2.3998,-0.0121,1.4915,1.7931,2.7634,0.9024,0.7465,0.0007,0.04,0.0222,-0.0422,0.04,0.0137,-0.0154
states,12,133333966,0.077,3.3617,1323.609,-1.1788,5.274,3552.7622,-0.2058,1.0376,5553.48,-2.3769,4.8967,5259.0405,-0.0002,2.0848,0.1551,1.5201,1.6496,2.6232,0.9146,0.7256,0.0065,0.04,0.0121,-0.0574,0.04,0.0085,0.0253
states,12,150000633,0.1178,3.7052,500.7296,-1.0918,4.8576,-1512.7468,-0.188,0.9187,5506.2085,-2.2947,4.9114,2290.1646,0.0321,1.8171,1.1201,1.5464,1.5184,0.4216,0.9265,0.7058,0.0082,0.04,0.007,-0.2148,0.04,0.0045,0.1985
states,12,166667301,0.1519,3.4179,254.4413,-1.0162,3.8812,-4350.8237,-0.1689,0.9457,5387.9512,-2.2215,4.0078,-815.9586,0.0602,1.5838,0.8643,1.5707,1.3976,-1.769,0.9381,0.6865,0.0342,0.04,0.0095,-0.1204,0.04,0.0058,0.1107
states,12,183333968,0.1714,1.6819,417.7549,-0.9568,3.0581,-5104.1147,-0.1444,1.4286,5327.7856,-2.1674,2.8258,-1153.271,0.0848,1.4175,0.0046,1.593,1.2882,-2.2438,0.9494,0.6674,0.0428,0.04,0.0091,0.0751,0.04,0.0049,-0.0909
states,12,200000636,0.1765,1.4928,755.6682,-0.9134,2.1292,-5190.061,-0.112,1.7108,5289.5435,-2.1334,1.7366,-137.3226,0.1061,1.2098,0.7677,1.6135,1.1833,-1.8766,0.9604,0.6491,0.0027,0.04,0.0037,-0.1005,0.04,0.0033,0.0902
states,12,216667303,0.1702,1.6213,1059.7689,-0.8827,1.4129,-5256.3281,-0.0714,1.9451,5249.0664,-2.1156,0.8989,1299.825,0.1247,1.0562,0.8797,1.6324,1.0887,-1.2704,0.9711,0.631,-0.0143,0.04,0.0035,-0.1363,0.04,0.0034,0.1316
states,12,233333971,0.1543,1.9345,1360.0745,-0.8616,0.9449,-5309.2612,-0.0226,2.1371,5203.604,-2.1091,0.3557,2656.196,0.1408,0.9189,0.9158,1.6498,1.0014,-0.6528,0.9814,0.6137,-0.0252,0.04,0.004,-0.1588,0.04,0.0044,0.1537
states,12,250000638,0.135,-0.3501,1456.7002,-0.8471,0.7585,-5315.8398,0.0323,3.1736,4701.5127,-2.1091,0.0737,3659.8513,0.155,0.7846,-0.4167,1.6658,0.92,0.0293,0.9915,0.5981,0.0214,0.04,0.0051,0.1541,0.04,0.0067,-0.1607
states,12,266667306,0.1389,1.0672,926.4421,-0.8374,0.5538,-5211.4312,0.0836,2.8496,2247.1875,-2.1119,-0.0268,4182.3076,0.1672,0.685,1.0018,1.6805,0.8466,0.3148,1.0014,0.5816,-0.0377,0.04,0.0024,-0.2316,0.04,0.0022,0.2237
states,12,283333973,0.1593,2.0636,372.6562,-0.8288,0.5487,-5223.3906,0.1303,2.4988,172.7677,-2.1156,-0.0338,4502.1953,0.1779,0.5984,0.5112,1.694,0.779,0.4816,1.0109,0.5655,-0.0217,0.04,0.0046,-0.1242,0.04,0.0055,0.1221
states,12,300000641,0.19,2.6994,-124.7409,-0.8197,0.6242,-5286.3745,0.1724,2.1438,-1605.9722,-2.1192,-0.008,4711.8428,0.1872,0.5225,0.1174,1.7065,0.7169,0.5935,1.0202,0.5499,-0.0075,0.04,0.0066,-0.0371,0.04,0.0089,0.0294
states,12,316667309,0.226,3.0413,-555.5175,-0.8099,0.6978,-5357.9312,0.2096,1.7881,-3089.406,-2.1226,0.0166,4888.3662,0.1954,0.4561,-0.1934,1.7179,0.6597,0.7053,1.0292,0.5347,0.0045,0.04,0.0075,0.0345,0.04,0.0112,-0.0476
states,12,333333976,0.2635,3.152,-912.5795,-0.8001,0.7184,-5413.5381,0.242,1.4344,-4272.2104,-2.1258,0.0257,5077.5752,0.2025,0.3978,-0.4307,1.7285,0.607,0.8431,1.038,0.5199,0.0132,0.04,0.0076,0.0911,0.04,0.0117,-0.1079
states,12,350000644,0.2979,0.1972,-1192.2218,-0.7917,0.1465,-5427.6221,0.2699,2.2427,-5058.0186,-2.1291,0.0111,5242.5571,0.2088,0.5801,-1.7209,1.7382,0.5804,1.3323,1.0465,0.4678,0.0682,0.04,0.0067,0.425,0.04,-0.0064,-0.4632
states,12,366667311,0.3191,-2.4378,-1125.6738,-0.7884,-0.6174,-5350.4155,0.2973,2.9736,-5120.7085,-2.1325,-0.0586,5214.8726,0.2143,0.2048,-1.7757,1.7471,0.5058,1.4309,1.0548,0.5078,0.0514,0.04,0.0021,0.4539,0.04,0.0138,-0.448
states,12,383333979,0.3376,-3.5862,-1232.7329,-0.7903,-1.1799,-4307.1689,0.3194,3.0783,-5135.292,-2.1359,-0.0383,5212.1421,0.2191,0.2547,-1.0056,1.7553,0.4733,1.6695,1.0629,0.4791,0.0202,0.04,0.0021,0.2296,0.04,0.0061,-0.2415
states,12,400000646,0.3561,-3.4984,-1398.1625,-0.7964,-1.4178,-3150.845,0.3345,2.6277,-5137.9863,-2.1382,0.0988,5217.5762,0.2232,0.2206,-0.5248,1.7629,0.4355,1.7894,1.0707,0.466,0.0003,0.04,0.0023,0.0924,0.04,0.0093,-0.0962
states,12,416667314,0.3737,-3.4483,-1554.9962,-0.8049,-1.5137,-2208.3655,0.3433,2.1793,-5143.9873,-2.1379,0.3343,5223.4702,0.2267,0.1929,-0.5074,1.7698,0.4005,1.9678,1.0784,0.453,-0.0037,0.04,0.0013,0.079,0.04,0.0109,-0.0848
states,12,433333981,0.3894,-3.3502,-1667.167,-0.8144,-1.549,-1484.6698,0.3462,1.6952,-5158.9785,-2.1344,0.5148,4598.2681,0.2298,0.1876,-0.4788,1.7762,0.3704,1.7889,1.0858,0.4367,-0.007,0.04,0.0003,0.0751,0.04,0.0126,-0.0805
